month_date,account_id,account_name,brand_name,impressions,clicks,platform_spend,actual_spend,ctr,cpm,cpc,in_app_total_payment,payment_24h,revenue_24h,roi_24h,mixed_revenue_24h,mixed_roi_24h,plays,play_cost,play_rate,ctr_recalc,cpc_recalc,cpm_recalc,roi_24h_recalc,mixed_roi_recalc,play_cost_recalc,play_rate_recalc,is_eligible,is_high_spend,action_segment
2026-07-01,MJ-0059,漫剧品牌D-账号-0059,漫剧品牌D,941833,44997,2821.76099,2821.66,0.04777598576393055,2.9960311329078513,0.06270998044314066,0.0,0.0,2876.44,1.0193776192221013,2876.44,1.0193776192221013,0,0.0,0.0,0.04777598576393055,0.06270998044314066,2.9960311329078513,1.0193776192221013,1.0193776192221013,,0.0,True,True,核心扩量候选
2026-07-01,MJ-0115,漫剧品牌C-账号-0115,漫剧品牌C,263566,3495,2714.27644,2714.15,0.013260435716291175,10.298279899531806,0.7766170071530758,0.0,0.0,2891.0,1.0651089024668394,2891.0,1.0651089024668394,50651,18.660958498390826,0.1921757738099755,0.013260435716291175,0.7766170071530758,10.298279899531806,1.0651089024668394,1.0651089024668394,0.053587815442933014,0.1921757738099755,True,True,核心扩量候选
2026-07-01,MJ-0456,漫剧品牌G-账号-0456,漫剧品牌G,232456,9660,2639.99718,2639.9,0.041556251505661286,11.356975857796744,0.27329163354037267,0.0,0.0,2754.66,1.0434329327579055,2754.66,1.0434329327579055,54048,20.472749141345673,0.23250851774099185,0.041556251505661286,0.27329163354037267,11.356975857796744,1.0434329327579055,1.0434329327579055,0.048845418516873886,0.23250851774099185,True,True,核心扩量候选
2026-07-01,MJ-0479,漫剧品牌C-账号-0479,漫剧品牌C,277398,7300,2611.22919,2611.1,0.0263159792067715,9.413294940843121,0.3577026287671233,0.0,0.0,2762.13,1.0577891862491013,2762.13,1.0577891862491013,64470,24.68952179567202,0.23240975061103541,0.0263159792067715,0.3577026287671233,9.413294940843121,1.0577891862491013,1.0577891862491013,0.04050301209865054,0.23240975061103541,True,True,核心扩量候选
2026-07-01,MJ-0102,漫剧品牌C-账号-0102,漫剧品牌C,225451,3777,2566.20095,2566.09,0.016753086036433638,11.382521922723784,0.6794283690759862,0.0,0.0,2621.4,1.0215100263289982,2621.4,1.0215100263289982,55848,21.762909876562862,0.24771679877223876,0.016753086036433638,0.6794283690759862,11.382521922723784,1.0215100263289982,1.0215100263289982,0.045949737680848014,0.24771679877223876,True,True,核心扩量候选
2026-07-01,MJ-0465,漫剧品牌G-账号-0465,漫剧品牌G,248820,4850,2507.56759,2507.46,0.01949200225062294,10.077837754199823,0.5170242453608248,0.0,0.0,2590.58,1.0331047547157044,2590.58,1.0331047547157044,63737,25.41785922508274,0.25615706132947513,0.01949200225062294,0.5170242453608248,10.077837754199823,1.0331047547157044,1.0331047547157044,0.03934241633588026,0.25615706132947513,True,True,核心扩量候选
2026-07-01,MJ-0501,漫剧品牌G-账号-0501,漫剧品牌G,267801,10816,2391.85607,2391.72,0.04038819869978081,8.931468030365831,0.22114053901627218,0.0,0.0,2539.67,1.0617988397604545,2539.67,1.0617988397604545,66370,27.748325174097957,0.24783327918865128,0.04038819869978081,0.22114053901627218,8.931468030365831,1.0617988397604545,1.0617988397604545,0.03603821108934759,0.24783327918865128,True,True,核心扩量候选
2026-07-01,MJ-0101,漫剧品牌C-账号-0101,漫剧品牌C,233722,3728,2390.70189,2390.6,0.01595057375856787,10.228826939697589,0.6412826958154506,0.0,0.0,2538.43,1.0617927775177356,2538.44,1.0617969603897373,55230,23.10200206517593,0.2363063810852209,0.01595057375856787,0.6412826958154506,10.228826939697589,1.0617927775177356,1.0617969603897373,0.04328629168929929,0.2363063810852209,True,True,核心扩量候选
2026-07-01,MJ-0111,漫剧品牌C-账号-0111,漫剧品牌C,184156,3163,2357.87999,2357.76,0.01717565542257651,12.803709843828058,0.7454568416060702,0.0,0.0,2383.08,1.0106875710837175,2383.08,1.0106875710837175,43072,18.267257104972508,0.2338886596146745,0.01717565542257651,0.7454568416060702,12.803709843828058,1.0106875710837175,1.0106875710837175,0.05474275608283804,0.2338886596146745,True,True,核心扩量候选
2026-07-01,MJ-0472,漫剧品牌C-账号-0472,漫剧品牌C,196919,5725,2347.42518,2347.33,0.029072867524210462,11.92076528928138,0.4100305991266376,0.0,0.0,2539.69,1.081904557230659,2539.69,1.081904557230659,39798,16.95389499059561,0.20210340292201362,0.029072867524210462,0.4100305991266376,11.92076528928138,1.081904557230659,1.081904557230659,0.058983496155585714,0.20210340292201362,True,True,核心扩量候选
2026-07-01,MJ-0099,漫剧品牌C-账号-0099,漫剧品牌C,279924,7847,2292.9031,2292.8,0.028032608850973837,8.191162958517312,0.29220123614120047,0.0,0.0,2495.13,1.0881968801908812,2495.13,1.0881968801908812,64392,28.08317542943703,0.2300338663351481,0.028032608850973837,0.29220123614120047,8.191162958517312,1.0881968801908812,1.0881968801908812,0.03560850882097155,0.2300338663351481,True,True,核心扩量候选
2026-07-01,MJ-0119,漫剧品牌C-账号-0119,漫剧品牌C,224998,3576,2289.53668,2289.42,0.015893474608663187,10.175809029413596,0.6402507494407159,0.0,0.0,2286.42,0.9986387289501734,2286.42,0.9986387289501734,52146,22.775787108158493,0.23176206010720096,0.015893474608663187,0.6402507494407159,10.175809029413596,0.9986387289501734,0.9986387289501734,0.04390627622444675,0.23176206010720096,True,True,高消耗重点优化
2026-07-01,MJ-0061,漫剧品牌D-账号-0061,漫剧品牌D,925458,39249,2275.40766,2275.28,0.04241035249573725,2.4586827927361368,0.05797364671711381,0.0,0.0,2373.79,1.0432372368826428,2373.79,1.0432372368826428,0,0.0,0.0,0.04241035249573725,0.05797364671711381,2.4586827927361368,1.0432372368826428,1.0432372368826428,,0.0,True,True,核心扩量候选
2026-07-01,MJ-0460,漫剧品牌C-账号-0460,漫剧品牌C,253336,5044,2271.06367,2270.93,0.019910316733508068,8.96463064862475,0.4502505293417922,0.0,0.0,2419.01,1.0651440696948846,2419.01,1.0651440696948846,38930,17.141747505476147,0.15366943505857833,0.019910316733508068,0.4502505293417922,8.96463064862475,1.0651440696948846,1.0651440696948846,0.058337109427176986,0.15366943505857833,True,True,核心扩量候选
2026-07-01,MJ-0484,漫剧品牌C-账号-0484,漫剧品牌C,274071,4691,2260.16406,2260.05,0.017116002787598835,8.246637039307332,0.4818085823918141,0.0,0.0,2412.67,1.067475606173474,2412.67,1.067475606173474,57083,25.256131185450315,0.2082781469035396,0.017116002787598835,0.4818085823918141,8.246637039307332,1.067475606173474,1.067475606173474,0.03959434612756863,0.2082781469035396,True,True,核心扩量候选
2026-07-01,MJ-0107,漫剧品牌C-账号-0107,漫剧品牌C,182895,4417,2260.09469,2259.99,0.024150468848246263,12.35733448153312,0.5116809350237718,0.0,0.0,2354.99,1.0419873160270112,2354.99,1.0419873160270112,43715,19.34210995380906,0.23901692227780968,0.024150468848246263,0.5116809350237718,12.35733448153312,1.0419873160270112,1.0419873160270112,0.05170066773418735,0.23901692227780968,True,True,核心扩量候选
2026-07-01,MJ-0370,漫剧品牌C-账号-0370,漫剧品牌C,203227,6472,2230.882,2230.79,0.03184616217333327,10.97729140320922,0.3446974660074166,0.0,0.0,2274.31,1.0194667400606576,2274.31,1.0194667400606576,46836,20.994386973403344,0.23046150363878815,0.03184616217333327,0.3446974660074166,10.97729140320922,1.0194667400606576,1.0194667400606576,0.04763177897343924,0.23046150363878815,True,True,核心扩量候选
2026-07-01,MJ-0510,漫剧品牌E-账号-0510,漫剧品牌E,175269,5792,2226.36853,2226.34,0.033046345902584026,12.702580205284448,0.3843868318370166,319.83,319.83,1951.2,0.876404770238106,2271.02,1.0200557407268058,25912,11.638684095125976,0.14784131820230617,0.033046345902584026,0.3843868318370166,12.702580205284448,0.876404770238106,1.0200557407268058,0.08592036623958013,0.14784131820230617,True,True,核心扩量候选
2026-07-01,MJ-0036,漫剧品牌C-账号-0036,漫剧品牌C,213073,6315,1930.8693,1930.75,0.02963772979213697,9.06200832578506,0.3057591923990499,0.0,0.0,1854.84,0.9606243156903472,1854.84,0.9606243156903472,50457,26.13175319530949,0.23680616502325494,0.02963772979213697,0.3057591923990499,9.06200832578506,0.9606243156903472,0.9606243156903472,0.03826761995362388,0.23680616502325494,True,True,高消耗重点优化
2026-07-01,MJ-0454,漫剧品牌C-账号-0454,漫剧品牌C,158491,3815,1923.28583,1923.16,0.02407076742527967,12.134984510161459,0.5041378322411534,0.0,0.0,2026.74,1.053790325070923,2026.74,1.053790325070923,29444,15.309216935269575,0.1857771103721978,0.02407076742527967,0.5041378322411534,12.134984510161459,1.053790325070923,1.053790325070923,0.06532012736041298,0.1857771103721978,True,True,核心扩量候选
2026-07-01,MJ-0360,漫剧品牌C-账号-0360,漫剧品牌C,140552,5824,1863.11891,1863.0,0.04143662132164608,13.25572677727816,0.31990365899725276,0.0,0.0,2015.32,1.0816915598800938,2015.32,1.0816915598800938,29706,15.944231922373651,0.21135238203654164,0.04143662132164608,0.31990365899725276,13.25572677727816,1.0816915598800938,1.0816915598800938,0.06271860600552076,0.21135238203654164,True,True,核心扩量候选
2026-07-01,MJ-0134,漫剧品牌D-账号-0134,漫剧品牌D,184494,7826,1861.68007,1861.6,0.042418723644129346,10.090735037453792,0.23788398543317146,0.0,0.0,1912.91,1.027518117009224,1912.91,1.027518117009224,37413,20.09636381830096,0.20278708250674818,0.042418723644129346,0.23788398543317146,10.090735037453792,1.027518117009224,1.027518117009224,0.049760245636543445,0.20278708250674818,True,True,核心扩量候选
2026-07-01,MJ-0292,漫剧品牌C-账号-0292,漫剧品牌C,124920,5535,1787.082,1786.94,0.04430835734870317,14.30581171950048,0.322869376693767,0.0,0.0,1925.82,1.077633818705577,1925.82,1.077633818705577,28245,15.805094561973092,0.226104707012488,0.04430835734870317,0.322869376693767,14.30581171950048,1.077633818705577,1.077633818705577,0.06327073818374934,0.226104707012488,True,True,核心扩量候选
2026-07-01,MJ-0120,漫剧品牌C-账号-0120,漫剧品牌C,145561,3203,1785.00947,1784.89,0.022004520441601803,12.262965148631846,0.5572929971901343,0.0,0.0,1847.41,1.0349580946480919,1847.41,1.0349580946480919,26167,14.659305981160985,0.17976655835010752,0.022004520441601803,0.5572929971901343,12.262965148631846,1.0349580946480919,1.0349580946480919,0.06821605342607101,0.17976655835010752,True,True,核心扩量候选
2026-07-01,MJ-0457,漫剧品牌C-账号-0457,漫剧品牌C,352140,9243,1743.67938,1743.57,0.02624808314874766,4.951665189981258,0.1886486400519312,0.0,0.0,1887.34,1.0823893553182924,1887.34,1.0823893553182924,31771,18.2206662328025,0.09022263872323508,0.02624808314874766,0.1886486400519312,4.951665189981258,1.0823893553182924,1.0823893553182924,0.05488273519876617,0.09022263872323508,True,True,核心扩量候选
2026-07-01,MJ-0474,漫剧品牌G-账号-0474,漫剧品牌G,124153,4464,1679.96917,1679.87,0.035955635385371276,13.531442413795881,0.3763371796594982,0.0,0.0,1761.49,1.0485251940665077,1761.49,1.0485251940665077,25817,15.367543917487485,0.20794503556096108,0.035955635385371276,0.3763371796594982,13.531442413795881,1.0485251940665077,1.0485251940665077,0.06507220707285898,0.20794503556096108,True,True,核心扩量候选
2026-07-01,MJ-0109,漫剧品牌C-账号-0109,漫剧品牌C,152481,1941,1515.66987,1515.56,0.012729454817321502,9.940057253034803,0.7808706182380216,0.0,0.0,1557.43,1.027552259780687,1557.43,1.027552259780687,25814,17.031413311660014,0.16929322341799963,0.012729454817321502,0.7808706182380216,9.940057253034803,1.027552259780687,1.027552259780687,0.05871503331525529,0.16929322341799963,True,True,核心扩量候选
2026-07-01,MJ-0467,漫剧品牌C-账号-0467,漫剧品牌C,115298,4234,1495.26452,1495.16,0.036722232822772295,12.968694339884472,0.3531564761454889,0.0,0.0,1615.75,1.0805780371221543,1615.75,1.0805780371221543,24699,16.518147571641705,0.21421880691772624,0.036722232822772295,0.3531564761454889,12.968694339884472,1.0805780371221543,1.0805780371221543,0.06053947609214948,0.21421880691772624,True,True,核心扩量候选
2026-07-01,MJ-0362,漫剧品牌C-账号-0362,漫剧品牌C,102004,3468,1442.07401,1441.97,0.0339986667189522,14.137426081330144,0.41582295559400234,0.0,0.0,1567.76,1.0871564074578945,1567.76,1.0871564074578945,30561,21.19239358595749,0.2996058978079291,0.0339986667189522,0.41582295559400234,14.137426081330144,1.0871564074578945,1.0871564074578945,0.04718674159876968,0.2996058978079291,True,True,核心扩量候选
2026-07-01,MJ-0503,漫剧品牌C-账号-0503,漫剧品牌C,297041,9906,1427.32467,1427.23,0.03334893162896704,4.805143633370477,0.14408688370684433,0.0,0.0,1459.2,1.0223322210215844,1459.2,1.0223322210215844,22449,15.728026336152377,0.0755754256146458,0.03334893162896704,0.14408688370684433,4.805143633370477,1.0223322210215844,1.0223322210215844,0.06358076840839236,0.0755754256146458,True,True,核心扩量候选
2026-07-01,MJ-0154,漫剧品牌D-账号-0154,漫剧品牌D,109718,4124,1392.12887,1392.04,0.03758726918099127,12.688245046391659,0.33756762124151307,0.0,0.0,1417.87,1.0184904792614493,1417.87,1.0184904792614493,23848,17.130597974022333,0.21735722488561585,0.03758726918099127,0.33756762124151307,12.688245046391659,1.0184904792614493,1.0184904792614493,0.05837507841328413,0.21735722488561585,True,True,核心扩量候选
2026-07-01,MJ-0242,漫剧品牌C-账号-0242,漫剧品牌C,97663,3830,1339.8899,1339.88,0.0392164893562557,13.719524282481594,0.34984070496083547,0.0,0.0,1235.47,0.9220682982982409,1235.47,0.9220682982982409,24182,18.047751535406007,0.24760656543419718,0.0392164893562557,0.34984070496083547,13.719524282481594,0.9220682982982409,0.9220682982982409,0.05540856422132164,0.24760656543419718,True,True,高消耗重点优化
2026-07-01,MJ-0210,漫剧品牌B-账号-0210,漫剧品牌B,198155,10206,1334.57001,1334.47,0.05150513486916808,6.73498024273927,0.13076327748383304,294.51,294.51,998.33,0.7480536746064,1292.84,0.9687314942735751,19686,14.750818505205284,0.0993464711967904,0.05150513486916808,0.13076327748383304,6.73498024273927,0.7480536746064,0.9687314942735751,0.06779284821700701,0.0993464711967904,True,True,高消耗重点优化
2026-07-01,MJ-0194,漫剧品牌G-账号-0194,漫剧品牌G,105516,3789,1286.70197,1286.63,0.03590924599112931,12.194377819477616,0.33958880179466877,0.0,0.0,1287.23,1.0004103747505726,1287.23,1.0004103747505726,20932,16.26794742530782,0.19837749725160164,0.03590924599112931,0.33958880179466877,12.194377819477616,1.0004103747505726,1.0004103747505726,0.06147056994076056,0.19837749725160164,True,True,核心扩量候选
2026-07-01,MJ-0124,漫剧品牌C-账号-0124,漫剧品牌C,116630,5612,1283.63767,1283.51,0.04811797993655149,11.006067649832806,0.2287308749109052,0.0,0.0,1369.91,1.067209253838741,1369.91,1.067209253838741,22080,17.20111563880795,0.18931664237331733,0.04811797993655149,0.2287308749109052,11.006067649832806,1.067209253838741,1.067209253838741,0.05813576403985508,0.18931664237331733,True,True,核心扩量候选
2026-07-01,MJ-0507,漫剧品牌D-账号-0507,漫剧品牌D,229278,10019,1281.22965,1281.1,0.04369804342326782,5.588105487661267,0.12787999301327477,0.0,0.0,1385.58,1.081445469202184,1385.58,1.081445469202184,25479,19.886364634162188,0.11112710334179468,0.04369804342326782,0.12787999301327477,5.588105487661267,1.081445469202184,1.081445469202184,0.05028571176262805,0.11112710334179468,True,True,核心扩量候选
2026-07-01,MJ-0025,漫剧品牌C-账号-0025,漫剧品牌C,104033,4539,1266.33605,1266.24,0.04363038651197216,12.172445762402313,0.2789900969376514,0.0,0.0,1357.22,1.0717692195527404,1357.22,1.0717692195527404,23050,18.202119413721185,0.22156431132429133,0.04363038651197216,0.2789900969376514,12.172445762402313,1.0717692195527404,1.0717692195527404,0.054938657266811276,0.22156431132429133,True,True,核心扩量候选
2026-07-01,MJ-0466,漫剧品牌C-账号-0466,漫剧品牌C,306748,17570,1261.57465,1261.47,0.057278287062996334,4.1127396103642075,0.07180276892430279,0.0,0.0,1371.34,1.0870066230325728,1371.34,1.0870066230325728,24040,19.05555093390629,0.07837051912318907,0.057278287062996334,0.07180276892430279,4.1127396103642075,1.0870066230325728,1.0870066230325728,0.05247814683860233,0.07837051912318907,True,True,核心扩量候选
2026-07-01,MJ-0355,漫剧品牌C-账号-0355,漫剧品牌C,278282,24153,1228.55712,1228.43,0.08679325288735887,4.414791901739962,0.05086561172525152,0.0,0.0,1327.25,1.0803323495451316,1327.25,1.0803323495451316,32850,26.73868350541162,0.1180457234028791,0.08679325288735887,0.05086561172525152,4.414791901739962,1.0803323495451316,1.0803323495451316,0.03739899908675799,0.1180457234028791,True,True,核心扩量候选
2026-07-01,MJ-0135,漫剧品牌C-账号-0135,漫剧品牌C,121739,3237,1174.06513,1173.97,0.02658967134607644,9.64411675798224,0.36270161569354337,0.0,0.0,1259.09,1.0724192106787125,1259.09,1.0724192106787125,36594,31.168628609215233,0.30059389349345733,0.02658967134607644,0.36270161569354337,9.64411675798224,1.0724192106787125,1.0724192106787125,0.03208354183745969,0.30059389349345733,True,True,核心扩量候选
2026-07-01,MJ-0504,漫剧品牌G-账号-0504,漫剧品牌G,356404,19609,1128.97775,1128.86,0.05501902335551789,3.167691019180481,0.057574468356366974,0.0,0.0,1022.9,0.906040885216737,1022.9,0.906040885216737,1163,1.0301354477535098,0.003263150806388256,0.05501902335551789,0.057574468356366974,3.167691019180481,0.906040885216737,0.906040885216737,0.9707461306964746,0.003263150806388256,True,True,高消耗重点优化
2026-07-01,MJ-0060,漫剧品牌D-账号-0060,漫剧品牌D,92834,5139,1089.44338,1089.32,0.05535687355925631,11.735391990003661,0.21199520918466627,0.0,0.0,1140.29,1.0466721088341462,1140.29,1.0466721088341462,23987,22.017665571569218,0.2583859361871728,0.05535687355925631,0.21199520918466627,11.735391990003661,1.0466721088341462,1.0466721088341462,0.04541807562429649,0.2583859361871728,True,True,核心扩量候选
2026-07-01,MJ-0131,漫剧品牌C-账号-0131,漫剧品牌C,72825,2591,1081.66694,1081.53,0.03557844146927566,14.852961757638173,0.4174708375144732,0.0,0.0,1164.32,1.0764126709835469,1164.32,1.0764126709835469,14358,13.27395658408493,0.19715756951596292,0.03557844146927566,0.4174708375144732,14.852961757638173,1.0764126709835469,1.0764126709835469,0.07533548822955843,0.19715756951596292,True,True,核心扩量候选
2026-07-01,MJ-0118,漫剧品牌C-账号-0118,漫剧品牌C,82941,2054,1080.28678,1080.16,0.02476459169771283,13.0247619392098,0.5259429308666017,0.0,0.0,1090.72,1.0096578243788192,1090.72,1.0096578243788192,15625,14.463751930760461,0.1883869256459411,0.02476459169771283,0.5259429308666017,13.0247619392098,1.0096578243788192,1.0096578243788192,0.06913835391999999,0.1883869256459411,True,True,核心扩量候选
2026-07-01,MJ-0105,漫剧品牌C-账号-0105,漫剧品牌C,101643,1150,1070.34078,1070.22,0.011314109186072823,10.530393435849001,0.9307311130434782,0.0,0.0,1058.16,0.9886197179182504,1058.16,0.9886197179182504,14308,13.367705190117114,0.14076719498637388,0.011314109186072823,0.9307311130434782,10.530393435849001,0.9886197179182504,0.9886197179182504,0.07480715543751747,0.14076719498637388,True,True,高消耗重点优化
2026-07-01,MJ-0531,漫剧品牌D-账号-0531,漫剧品牌D,96274,3595,1042.04044,1041.93,0.03734133826370567,10.823695286370151,0.28985825869262866,0.0,0.0,1115.29,1.0702943544110437,1115.29,1.0702943544110437,23482,22.53463406852041,0.24390801254752062,0.03734133826370567,0.28985825869262866,10.823695286370151,1.0702943544110437,1.0702943544110437,0.04437613661527979,0.24390801254752062,True,True,核心扩量候选
2026-07-01,MJ-0348,漫剧品牌D-账号-0348,漫剧品牌D,108546,1867,1025.64581,1025.57,0.017200081071619407,9.44895076741658,0.549355013390466,0.0,0.0,1025.89,1.0002380841393972,1025.89,1.0002380841393972,24188,23.583189990314494,0.22283640115711312,0.017200081071619407,0.549355013390466,9.44895076741658,1.0002380841393972,1.0002380841393972,0.04240308458739871,0.22283640115711312,True,True,核心扩量候选
2026-07-01,MJ-0001,漫剧品牌H-账号-0001,漫剧品牌H,145547,1577,1009.386,1009.28,0.01083498801074567,6.935120613959752,0.6400672162333545,0.0,0.0,1042.98,1.0332816187266318,1042.98,1.0332816187266318,28567,28.301363403098517,0.19627336873999465,0.01083498801074567,0.6400672162333545,6.935120613959752,1.0332816187266318,1.0332816187266318,0.03533398676794903,0.19627336873999465,True,True,核心扩量候选
2026-07-01,MJ-0006,漫剧品牌H-账号-0006,漫剧品牌H,130082,1434,905.32843,905.26,0.01102381574699036,6.959674897372427,0.6313308437935844,0.0,0.0,931.15,1.0285217708229928,931.15,1.0285217708229928,25938,28.650376085063407,0.1993973032394951,0.01102381574699036,0.6313308437935844,6.959674897372427,1.0285217708229928,1.0285217708229928,0.0349035557868764,0.1993973032394951,True,True,核心扩量候选
2026-07-01,MJ-0486,漫剧品牌G-账号-0486,漫剧品牌G,95888,2213,905.19043,905.11,0.023079008843650925,9.44008040630736,0.4090331812019882,0.0,0.0,1017.33,1.1238850591913572,1017.33,1.1238850591913572,20657,22.82061245388995,0.21542841648590022,0.023079008843650925,0.4090331812019882,9.44008040630736,1.1238850591913572,1.1238850591913572,0.04382003340272063,0.21542841648590022,True,True,核心扩量候选
2026-07-01,MJ-0148,漫剧品牌D-账号-0148,漫剧品牌D,118767,3653,896.67965,896.59,0.030757702055284716,7.549905697710644,0.2454639063783192,0.0,0.0,944.68,1.0535312137394888,944.68,1.0535312137394888,21404,23.870286339162487,0.1802184108380274,0.030757702055284716,0.2454639063783192,7.549905697710644,1.0535312137394888,1.0535312137394888,0.041893087740609236,0.1802184108380274,True,True,核心扩量候选
2026-07-01,MJ-0518,漫剧品牌H-账号-0518,漫剧品牌H,133968,2080,887.35169,887.27,0.015526095784067837,6.623609294756957,0.4266113894230769,0.0,0.0,942.76,1.062442333321076,942.76,1.062442333321076,32153,36.23478758461597,0.24000507583900632,0.015526095784067837,0.4266113894230769,6.623609294756957,1.062442333321076,1.062442333321076,0.027597788386775728,0.24000507583900632,True,True,核心扩量候选
2026-07-01,MJ-0039,漫剧品牌C-账号-0039,漫剧品牌C,127999,7052,885.88359,885.76,0.05509418042328456,6.921019617340761,0.12562160947249007,0.0,0.0,934.88,1.0553079553036986,934.88,1.0553079553036986,14203,16.03258053352134,0.1109618043890968,0.05509418042328456,0.12562160947249007,6.921019617340761,1.0553079553036986,1.0553079553036986,0.062372990917411816,0.1109618043890968,True,True,核心扩量候选
2026-07-01,MJ-0492,漫剧品牌G-账号-0492,漫剧品牌G,82514,3470,875.2958,875.16,0.04205346971423031,10.60784594129481,0.25224662824207494,0.0,0.0,951.59,1.0871639050478707,951.59,1.0871639050478707,21042,24.039873149168546,0.25501127081464964,0.04205346971423031,0.25224662824207494,10.60784594129481,1.0871639050478707,1.0871639050478707,0.04159755726641954,0.25501127081464964,True,True,核心扩量候选
2026-07-01,MJ-0373,漫剧品牌C-账号-0373,漫剧品牌C,62651,3228,857.12362,857.06,0.05152351917766676,13.680924805669502,0.26552776332094175,0.0,0.0,898.67,1.0484718645368798,898.67,1.0484718645368798,13568,15.829688604311244,0.21656477949274552,0.05152351917766676,0.26552776332094175,13.680924805669502,1.0484718645368798,1.0484718645368798,0.06317243661556604,0.21656477949274552,True,True,核心扩量候选
